,date,tweet
1750,2022-08-20 ~ 2022-08-21,언니 언제 환승연애나옴 @jjangfour
1751,2022-08-20 ~ 2022-08-21,환승연애 너무 재밌다
1752,2022-08-20 ~ 2022-08-21,나도어제꺼환승연애안봣음봐야대는뎅
1753,2022-08-20 ~ 2022-08-21,"아니 맬로가체질… 
환승연애란 단어가 먼저 생각낫다가.. 
멜로.. 멜로 혁명..? 이랫내…"
1754,2022-08-20 ~ 2022-08-21,"[구남친이 환승연애 나와서 우리집 반려동물보고 못생겼다고 어그로끌면 이×노처럼 화 안 낼 수 있는지 말해보는 달글]
등등으로 승밍 커플 어그로4차까지끌리는와중 ..
멍떤남자 인스타에 도리사진 올라오고
<당사자와 원만히 합의했어요>
하고 재결합소식 알리면 도파민레전드좌 등극함"
1755,2022-08-20 ~ 2022-08-21,"환승연애 찬밍 

내용 딱히 깊게 생각한건 없는데 하나 확실한건 둘이 다시 못만남 왜냐면 연상은 진짜 미련 한번 떠나면 ㄹㅇ 끝인 남자고 노는 생긴거랑 행동한거랑은 다르게 미련 질질 스타일인데 연하만 애타다가 결국에는 연상이랑 재결합 못하고 딱히 연상고 누구 만나러 온게 아니라서"
1756,2022-08-20 ~ 2022-08-21,"출연했던거라 누구랑 관계를 새로 맺을 목적으로 나온게 아니었음

그래서 사실 바닷가 데이트 후에 그 당일날 죄송하다고 문자보냄 근데 그 문자받은사람은 연상이 아직 x한테 미련있다고 착각했을듯"
1757,2022-08-20 ~ 2022-08-21,"아니 맬로가체질… 
환승연애란 단어가 먼저 생각낫다가.. 
멜로.. 멜로 혁명..? 이랫내…"
1758,2022-08-20 ~ 2022-08-21,"[구남친이 환승연애 나와서 우리집 반려동물보고 못생겼다고 어그로끌면 이×노처럼 화 안 낼 수 있는지 말해보는 달글]
등등으로 승밍 커플 어그로4차까지끌리는와중 ..
멍떤남자 인스타에 도리사진 올라오고
<당사자와 원만히 합의했어요>
하고 재결합소식 알리면 도파민레전드좌 등극함"
1759,2022-08-20 ~ 2022-08-21,"환승연애 찬밍 

내용 딱히 깊게 생각한건 없는데 하나 확실한건 둘이 다시 못만남 왜냐면 연상은 진짜 미련 한번 떠나면 ㄹㅇ 끝인 남자고 노는 생긴거랑 행동한거랑은 다르게 미련 질질 스타일인데 연하만 애타다가 결국에는 연상이랑 재결합 못하고 딱히 연상고 누구 만나러 온게 아니라서"
1760,2022-08-20 ~ 2022-08-21,"출연했던거라 누구랑 관계를 새로 맺을 목적으로 나온게 아니었음

그래서 사실 바닷가 데이트 후에 그 당일날 죄송하다고 문자보냄 근데 그 문자받은사람은 연상이 아직 x한테 미련있다고 착각했을듯"
1761,2022-08-20 ~ 2022-08-21,정규민은 환승연애 왜 나온거임? 새로운 사람 만나고 싶으면 하트시그널을 나가던가 ㅠ 마음을 표현하는게 부담스럽고 싫으면 하차해 별 미친
1762,2022-08-20 ~ 2022-08-21,환연이뭔가햇드만환승연애구나
1763,2022-08-20 ~ 2022-08-21,"환승연애2-거짓말해은&부담규민, 질투나연&미련희두, 환승연애2인스타,나이,직업,MBTI

https://cafe.naver.com/windows10user/26583…
#거짓말해은 #환승연애2 #인스타"
1764,2022-08-20 ~ 2022-08-21,"환승연애2는  파란만장하구나
해은이 우는거 그럴수있다 싶다가도 매회 너무 우니까 저렇게까지 운다고?싶기도함. 초대해놓고 무시하는 놈이 뭣이 좋다고. 처음부터 같이 시작했음 이정도까지는 아니었을거같은데 들어온 시기에 상황도 너무 개떡같아서 후발대 둘은 진짜 기분 안좋을듯. 퇴소해도 인정"
1765,2022-08-20 ~ 2022-08-21,환승연애 같은 거 개존나 극혐하는 친구가 짤로 돌아다니는 거 보다가 빠지고 나한테 강추를 하기에 지금 환연 1화 보는 중 ...
1766,2022-08-20 ~ 2022-08-21,"환승연애2, 깜짝 놀란 출연료 소문 사실일까? 나는솔로 돌싱글즈는 얼마?(ft. 몇부작) (출처 : 나무처럼 | https://blog.naver.com/treewg/222853409860… 블로그) https://naver.me/F9V8UBcK"
1767,2022-08-20 ~ 2022-08-21,"하 너무 슬프다...
지성이 다 좋은데 성격이 환승연애 원빈이라서......"
1768,2022-08-20 ~ 2022-08-21,세븐틴 환승연애본다면 X 어떻게추측했는지 궁금한달글
1769,2022-08-20 ~ 2022-08-21,환승연애 보다가 정신병 걸릴거 같아서 하차함
1770,2022-08-20 ~ 2022-08-21,블들 환승연애 영상 만들어보고싶은데 능력이 안되서 슬픔
1771,2022-08-20 ~ 2022-08-21,"티빙팟 들어오실 분 구합니다~ 
-일단 한달 구독
-4000원
-성인여성만 (남자x)
-성인인증 O

티빙4인팟 티빙분철 환승연애"
1772,2022-08-20 ~ 2022-08-21,환승연애.. 해은 구라 친거 ... 나만 이해 되냐고 꺼이꺼이 우는 거 보고 같이 울어서 눈 밤탱이 됨
1773,2022-08-20 ~ 2022-08-21,"티빙 분할 분철 4인
성인인증x, 환승연애 끝날때까지 해주셔야 해요!
여자분 3분구해요!
다 모이면 결제합니다 
월4000원

디엠주세요 "
1774,2022-08-20 ~ 2022-08-21,내딸의최대일탈이 환승연애 카메라없는사각지대에서 딥키스하는건줄알앗는데 알고보니 돌싱글즈신혼여행가서 카메라앞에서걍섹스를하고잇는거라니 이건말이안되잖아 다거짓말이야
1775,2022-08-20 ~ 2022-08-21,체인지데이즈랑 환승연애 뭐가다른거여?
1776,2022-08-20 ~ 2022-08-21,환승연애 왜 하나밖에 안올리냐?? 장난하나ㅡㅡ
1777,2022-08-20 ~ 2022-08-21,아 티빙 환승연애2 유튜브 댓글 열어주면 안되냐고 ㅠㅠㅠㅠ 나 지연 주접 떨고싶어 ㅠ
1778,2022-08-20 ~ 2022-08-21,"환승연애2 9화 갑분 울음바다 애틋한 나연과 희두, 피노키오 해은, 코난 지수와 똥촉 지연"
1779,2022-08-20 ~ 2022-08-21,아니얘들아ㅛㅣ발 환승연애 해은왤케불살하냐
1780,2022-08-20 ~ 2022-08-21,"'열애설' 미노이X우원재 드디어 만났다, '환승연애'보다 재밌는 과몰입 커플"
1781,2022-08-20 ~ 2022-08-21,"""룰 이해 못했나?"" '환승연애2' 폭발하는 X들의 감정"
1782,2022-08-20 ~ 2022-08-21,환승연애 곡닺승선 보고싶다
1783,2022-08-20 ~ 2022-08-21,저번에 봣던 환승연애 칼윈 어디갓지
1784,2022-08-20 ~ 2022-08-21,"환승연애보고
뭔이상한짝사랑플리틀어놓음
근데배아파
하..몰라그냥..눈물이나"
1785,2022-08-20 ~ 2022-08-21,"환승연애 분량 썰릴수록 개이득임.;ㅜ
어째 이렇게 분량이 많을수록비호감이냔말이다"
1786,2022-08-20 ~ 2022-08-21,여친 꼬셔서 환승연애2 보는중인데 둘 다 해은맘돼서 양말깔창남 욕하는중
1787,2022-08-20 ~ 2022-08-21,환승연애 솔직히 전 애인이랑 이렇게?? 난 불가능 쌉불가능이라 머리에 척화비 세우게 되는데 보기싫은데 계속 보게됨 킹받음 그냥 다 서로 X끼리 재결합했으면 좋겠음 아니 다 서로 이렇게 잘 어울리면서 짅ㅋ차 어이없음 해은규민빼고 다 재결합하도록.
1788,2022-08-20 ~ 2022-08-21,"상 경력에 빛나는 휴식aurants 

강원랜드 공식9월
경아실장 상담중 카톡 zhddl620

#호텔카지노
#필리핀카지노

곤충동물 포항 환승연애"
1789,2022-08-20 ~ 2022-08-21,환승연애.. 해은 구라 친거 ... 나만 이해 되냐고 꺼이꺼이 우는 거 보고 같이 울어서 눈 밤탱이 됨
1790,2022-08-20 ~ 2022-08-21,"티빙 분할 분철 4인
성인인증x, 환승연애 끝날때까지 해주셔야 해요!
여자분 3분구해요!
다 모이면 결제합니다 
월4000원

디엠주세요 "
1791,2022-08-20 ~ 2022-08-21,내딸의최대일탈이 환승연애 카메라없는사각지대에서 딥키스하는건줄알앗는데 알고보니 돌싱글즈신혼여행가서 카메라앞에서걍섹스를하고잇는거라니 이건말이안되잖아 다거짓말이야
1792,2022-08-20 ~ 2022-08-21,체인지데이즈랑 환승연애 뭐가다른거여?
1793,2022-08-20 ~ 2022-08-21,환승연애 왜 하나밖에 안올리냐?? 장난하나ㅡㅡ
1794,2022-08-20 ~ 2022-08-21,아 티빙 환승연애2 유튜브 댓글 열어주면 안되냐고 ㅠㅠㅠㅠ 나 지연 주접 떨고싶어 ㅠ
1795,2022-08-20 ~ 2022-08-21,"환승연애2 9화 갑분 울음바다 애틋한 나연과 희두, 피노키오 해은, 코난 지수와 똥촉 지연"
1796,2022-08-20 ~ 2022-08-21,아니얘들아ㅛㅣ발 환승연애 해은왤케불살하냐
1797,2022-08-20 ~ 2022-08-21,"'열애설' 미노이X우원재 드디어 만났다, '환승연애'보다 재밌는 과몰입 커플"
1798,2022-08-20 ~ 2022-08-21,"""룰 이해 못했나?"" '환승연애2' 폭발하는 X들의 감정"
1799,2022-08-20 ~ 2022-08-21,환승연애 곡닺승선 보고싶다
1800,2022-08-20 ~ 2022-08-21,저번에 봣던 환승연애 칼윈 어디갓지
1801,2022-08-20 ~ 2022-08-21,"환승연애보고
뭔이상한짝사랑플리틀어놓음
근데배아파
하..몰라그냥..눈물이나"
1802,2022-08-20 ~ 2022-08-21,"환승연애 분량 썰릴수록 개이득임.;ㅜ
어째 이렇게 분량이 많을수록비호감이냔말이다"
1803,2022-08-20 ~ 2022-08-21,여친 꼬셔서 환승연애2 보는중인데 둘 다 해은맘돼서 양말깔창남 욕하는중
1804,2022-08-20 ~ 2022-08-21,환승연애 솔직히 전 애인이랑 이렇게?? 난 불가능 쌉불가능이라 머리에 척화비 세우게 되는데 보기싫은데 계속 보게됨 킹받음 그냥 다 서로 X끼리 재결합했으면 좋겠음 아니 다 서로 이렇게 잘 어울리면서 짅ㅋ차 어이없음 해은규민빼고 다 재결합하도록.
1805,2022-08-20 ~ 2022-08-21,"상 경력에 빛나는 휴식aurants 

강원랜드 공식9월
경아실장 상담중 카톡 zhddl620

#호텔카지노
#필리핀카지노

곤충동물 포항 환승연애"
1806,2022-08-20 ~ 2022-08-21,"[환승연애2] “나 약 올리는 줄 알았어” 오해를 풀어가는 나연-희두ㅣ9화 클립 https://youtu.be/7pTHo0tudik - @YouTube

하....... 안경+휴지 모먼트 너무... 너무나... 현역의 그것이라서... 가슴찌자질것같음..."
1807,2022-08-20 ~ 2022-08-21,환승연애두 재밋는데 ㅋㅋㅋㅋㅋ
1808,2022-08-20 ~ 2022-08-21,환승연애개재밋서
1809,2022-08-20 ~ 2022-08-21,세븐틴 환승연애에서 태이랑 규민 울 때 출연자보고 뭔 생각했는지 궁금한 달글
1810,2022-08-20 ~ 2022-08-21,저 진짜 환승연애 내용 하나도 모르고 본 적도 없는데 순간 몰입해서 시간 가는 줄 모르고 읽었잖아요..!! 진짜 천재만재 먕갱님
1811,2022-08-20 ~ 2022-08-21,남들 다 환승연애 볼때 난 남의연애 본다
1812,2022-08-20 ~ 2022-08-21,면슣 환승연애 있어요 이미 
1813,2022-08-20 ~ 2022-08-21,'환승연애' '체인지데이즈' '나는 솔로' ㄷㄷㄷ (+팩트는?) http://i.wik.im/articles/781987 #환승연애체인지데이즈나는솔로 #연애프로그램 #출연료
1814,2022-08-20 ~ 2022-08-21,환승연애를 쌈디 볼라고 보지는 않잔아
1815,2022-08-20 ~ 2022-08-21,크래커조차 갈아버릴 정도의 사랑(지긋지긋함)이엇군아 환승연애감이네요 ^^
1816,2022-08-20 ~ 2022-08-21,"6년 사귄 전 여친 해은이 계속 말 걸자 ""부담스럽다""며 선 그은 '환승연애' 규민

#환승연애 #규민 #해은 #부담 #환승연애2"
1817,2022-08-20 ~ 2022-08-21,쁘띠님도환승연애체인지데이즈남의연애마녀사냥연애의참견나는솔로 다보시나요
1818,2022-08-20 ~ 2022-08-21,엥 시발 환승연애 ㅁㅊ냐고 ㅇ런 사람들만 모아서 프로그램 찍는 것도 재주다.. 어ㅓ친 어케 그래 세 번이나 핀 사람이랑 ㅜ 프로그램을 같이 핫 수 잇음?? 남자가 쌉보살
1819,2022-08-22 ~ 2022-08-23,"<환승연애>
 재원×은오"
1820,2022-08-22 ~ 2022-08-23,#이진희도 환승연애 예고편
1821,2022-08-22 ~ 2022-08-23,".    환승연애 첫화에                  직업공개시간에
      이러고 등장하심                 파일럿이라고 함"
1822,2022-08-22 ~ 2022-08-23,윤홋 환승연애
1823,2022-08-22 ~ 2022-08-23,환승연애 웡낫 #3-1
1824,2022-08-22 ~ 2022-08-23,"큰배 환승연애 나가는 상상
연애기간떴는데 
<연애기간 7년>
20XX.8.1~20XX.10.3, 20XX.10.20~20XX.1.4, 20XX...
이렇게 떠서 핫해질듯ㅋㅋㅋㅋ
ㄴ큰배연애기간 내 다이어트결심기간/실행기간이랑 다를바가없다
ㄴ쟤네 디데이앱 궁금하다ㅋㅋㅋ
ㄴ저걸 7년동안 반복한거 보면 둘이 천생연분은 맞는듯"
1825,2022-08-22 ~ 2022-08-23,"어제 친구들이랑 하루종일 홈파티하면서 환승연애 1~9화 다봤거든 
근데 나는 딘딘닮은 그 분이 초절정킹카롤과 퀸카의 잊혀지지않는 첫사랑롤을 담당하고 있다는 사실이.. 정말이지 믿기지않아 이 세계는 뭔가 잘못됐어"
1826,2022-08-22 ~ 2022-08-23,"환승연애 원찬 마싯다
연상 맨날 숙소에만 있어서
데이트 나가는 연하 눈에 걸리길
다른 사람이랑 얘기하거나
혼자 커피 마시거나
그런 거 보면서 묘하게 신경도 쓰이고
다른 사람한테 흥미 없나?
이러면서 자기도 모르게 안심했는데
다른 출연자랑 귀가하는 연상 발견하고 커피 든 채로 우뚝 멈춰서길"
1827,2022-08-22 ~ 2022-08-23,환승연애나올것같음..
1828,2022-08-22 ~ 2022-08-23,"이렇게 울거면서
왜 헤어지는지 모르겠는 커플 탑
얘네 환승연애로 불러모을 사람 구함"
1829,2022-08-22 ~ 2022-08-23,이 사진 너무 그 뭔 환승연애고 뭐고 하는 프로그램 인트로에 쓰일 거 같음
1830,2022-08-22 ~ 2022-08-23,롤!! 운동!! 환승연애!! 이 3가지면 돼。
1831,2022-08-22 ~ 2022-08-23,아직도 말귀 못 알아먹는 사람이 있네 당연히 일반적으로 헤어지면 정규민도 마음 정리 도와줄 필요가 없죠 근데 자기가 제안해서 환승연애 같이 나왔잖아요. 재결합 하라는게 아니라 저 프로에 나왔기 때문에 하루빨리 자기 마음을 표현해서 정리하는데 도움을 주라는거임.. 그게 예의고
1832,2022-08-22 ~ 2022-08-23,"한 팀에 구남친 현남친 다 있는
환승연애를 호떡 뒤집듯이 하는
불여시같은 남자
고소합니다
내 좜지에 불 지른 죄로.."
1833,2022-08-22 ~ 2022-08-23,"환승연애 쥰쥬 써보려고 했는데
저 얼굴들을 두고 환승을 어떻게 하지
라는 생각이 들어서 기각했음"
1834,2022-08-22 ~ 2022-08-23,"익스트림 스포츠부터 오붓한 데이트까지 
둘만의 시간 속에 싹트는 감정 (●'◡'●) 
<환승연애2> 10화 예고 공개 

바로보기: https://youtu.be/A-ISMSRXDjA

이별한 커플들의 연애 정거장
티빙 오리지널 [#환승연애2] 매주 금요일 오후 4시 오직 TVING

#환승연애 #정기석 #이용진 #김예원 #유라 #TVING"
1835,2022-08-22 ~ 2022-08-23,"진짜 환승연애 나엿으면

혼잣말로 

하.. 존나 짜증나

아아아아아아 개싫어

이러는거 다 찍혀서 편집 1순위일듯"
1836,2022-08-22 ~ 2022-08-23,"미국같이갔으니까
이중에 하나인데...
당신의 엑스에게 투표하세요
(대충 환승연애브금)"
1837,2022-08-22 ~ 2022-08-23,"어떤 여성
천재적 트윗을 본 뒤로
메이비 아마도포토바이엑스남친
지워진 사진들 체크하며
머리쥐어뜯는중  twitter.com/miidang/status…"
1838,2022-08-22 ~ 2022-08-23,환승연애 2 정주행 중인데 환승연애 댕햄 보고싶다..
1839,2022-08-22 ~ 2022-08-23,"어젯밤 술한잔 하며 와이프와 환승연애를 보다 갑자기 와이프가 물어본다.. ""나 만나기전에 누구 만났어? 말해봐~"" 난 ""자기만 만났어 그런걸물어봐?"" 라고 말하며.. ""자긴 누구였는데? 생각나나봐??"" 와이프는 생각에 잠긴듯 ""누가있었더라~?"" 음...뜨밤보낼때 물어봐야겠다.. 다른 꼬추가 생각나나?"
1840,2022-08-22 ~ 2022-08-23,시⃫발⃫ 느그라니 청소멘헤라라서 환승연애나가면 정권이되는거ㅜ실화냐고
1841,2022-08-22 ~ 2022-08-23,"환으로 시작하는 것들 진짜 미친듯
환승연애
환혼
환하게웃는김서누"
1842,2022-08-22 ~ 2022-08-23,"@ 나는솔로 선택방식도 존나이상해
환승연애, 하트시그널은 문자로선택하는데
나는솔로는 달리기시합, 까나리액젓복불복, 숙소앞에서 “나 외로워!” 하고 소리지르기 등으로 정함

아시⃫발⃫ 우리밀버지 ㅈㄴ보내고싶넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
1843,2022-08-22 ~ 2022-08-23,근데 환승연애는@완전헤어진사람만 데리고나갈수잇는거아냐? 나는 현재를 평생 모실건데 어케델꼬나감 글구내아빠이자엄마라서좀그래
1844,2022-08-22 ~ 2022-08-23,ㅇ아아ㅏ아아나아아아아아아앙아아ㅡ으으으으응아아아아아아아규겸의환승연애가너무좋아요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ사랑해요선생님
1845,2022-08-22 ~ 2022-08-23,지금 뒤늦게 환승연애 시즌1 보면서 머리 쥐어뜯는 중 미쳤다 사궈 뽀뽀해 하는 중
1846,2022-08-22 ~ 2022-08-23,환승연애2 9회 때문에 눈뜰때 제일먼저 해은언니 생각하고 자기전에 마지막으로 생각나는 사람  해은언니..          어라 이거..  사랑인가요
1847,2022-08-22 ~ 2022-08-23,"지락실 9화까지 다봄
하
티빙 한달결제햇는데 이제 뭐보지
환승연애2 볼가 이번거 재밌나"
1848,2022-08-22 ~ 2022-08-23,"나랑 환승연애 얘기할사람
근데 이제 이게 진짜 환연은 아니고 세븐틴으로 구성된 환승연애임
씨피는 누구로 구성해야 할지 모르겠지만 등장인물이 세븐틴이라고 생각하면 정말 흥미로움"
1849,2022-08-22 ~ 2022-08-23,"환승연애2-거짓말해은&부담규민, 질투나연&미련희두, 환승연애2인스타,나이,직업,MBTI

https://cafe.naver.com/windows10user/26583…
#환승연애2 #거짓말 #해은 #부담규민 #질투 #나연"
1850,2022-08-22 ~ 2022-08-23,"환승연애 3 - I Can't Die I'm All In https://posty.pe/ls8m90 #윶녕 #딤님 #칼윈 #김김 #postype

하...이여자들의 관계가 너무 아름다워서 가슴이갈기갈기찢어져..살려줘다시사궈제발"
1851,2022-08-22 ~ 2022-08-23,환승연애2 9회 때문에 눈뜰때 제일먼저 해은언니 생각하고 자기전에 마지막으로 생각나는 사람  해은언니..          어라 이거..  사랑인가요
1852,2022-08-22 ~ 2022-08-23,"지락실 9화까지 다봄
하
티빙 한달결제햇는데 이제 뭐보지
환승연애2 볼가 이번거 재밌나"
1853,2022-08-22 ~ 2022-08-23,"나랑 환승연애 얘기할사람
근데 이제 이게 진짜 환연은 아니고 세븐틴으로 구성된 환승연애임
씨피는 누구로 구성해야 할지 모르겠지만 등장인물이 세븐틴이라고 생각하면 정말 흥미로움"
1854,2022-08-22 ~ 2022-08-23,"환승연애2-거짓말해은&부담규민, 질투나연&미련희두, 환승연애2인스타,나이,직업,MBTI

https://cafe.naver.com/windows10user/26583…
#환승연애2 #거짓말 #해은 #부담규민 #질투 #나연"
